훈련과정 ID,회차,만족도(5점),대표값출처,수강인원,평가인원,평가참여율,추천인원,추천응답인원,전반적 만족도,경력개발지원,과제 및 피드백,교강사,프로젝트 학습,훈련과정 편성 및 운영,훈련과정 현장지향성,훈련환경 및 장비,개인성과,과정성과,훈련과정 실무연계성,평가 및 피드백
AIG20220000366809,5,4.7,전반적 만족도,17,14,82.4,13,14,4.7,4.8,4.8,4.8,4.8,4.8,4.6,4.7,4.7,4.8,5.0,
AIG20220000366816,3,4.6,전반적 만족도,20,17,85,16,17,4.6,4.3,4.5,4.5,4.3,4.4,4.7,4.2,4.37,4.5,2.9,
AIG20220000366816,4,4.7,전반적 만족도,20,14,70,14,14,4.7,4.5,4.6,4.8,4.7,4.6,4.7,4.3,4.57,4.6,,
AIG20220000366816,5,4.4,전반적 만족도,25,19,76,19,19,4.4,4.2,4.3,4.5,4.4,4.3,4.3,4.2,4.33,4.6,4.3,
AIG20220000366817,4,4.9,전반적 만족도,20,19,95,19,19,4.9,4.6,4.8,4.9,4.8,4.8,4.7,4.6,4.73,4.8,4.3,
AIG20220000366817,5,4.9,전반적 만족도,18,14,77.8,13,14,4.9,4.8,4.9,4.8,4.8,4.9,4.8,4.8,4.8,4.8,,
AIG20220000366817,6,5.0,전반적 만족도,20,18,90,18,18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.93,5.0,5.0,
AIG20220000366817,7,5.0,전반적 만족도,14,14,100,14,14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
AIG20220000366817,8,5.0,전반적 만족도,25,25,100,25,25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
AIG20220000366817,9,5.0,전반적 만족도,14,13,92.9,13,13,5.0,4.8,4.9,4.9,4.8,4.9,4.9,5.0,4.9,4.9,5.0,
AIG20220000366817,10,5.0,전반적 만족도,17,17,100,17,17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,4.93,5.0,5.0,
AIG20220000366822,1,4.2,전반적 만족도,18,11,61.1,7,11,4.2,4.0,4.1,4.0,4.2,3.7,4.1,3.9,3.93,3.2,2.9,
AIG20220000366822,2,4.3,전반적 만족도,5,5,100,5,5,4.3,4.7,3.6,3.4,3.9,4.0,4.3,4.6,4.3,4.4,,
AIG20220000366826,3,4.2,전반적 만족도,18,15,83.3,13,15,4.2,4.3,4.3,4.2,3.9,4.2,3.9,4.0,4.03,3.9,4.3,
AIG20220000366826,4,4.6,전반적 만족도,20,12,60,12,12,4.6,4.4,4.6,4.7,4.4,4.7,4.5,4.6,4.23,4.2,,
AIG20220000366827,3,4.6,전반적 만족도,16,13,81.3,10,13,4.6,4.7,4.7,4.8,4.8,4.6,4.7,4.7,4.57,4.6,,
AIG20220000366827,4,4.4,전반적 만족도,21,18,85.7,17,18,4.4,4.2,4.6,4.7,4.6,4.5,4.4,4.6,4.47,4.3,,
AIG20220000366827,5,4.2,전반적 만족도,13,11,84.6,9,11,4.2,4.2,4.3,4.5,4.3,4.1,4.2,4.3,4.07,4.0,,
AIG20220000366827,6,3.2,전반적 만족도,16,9,56.3,7,9,3.2,3.4,3.4,3.6,3.5,3.4,3.3,2.9,3.1,2.9,,
AIG20220000366827,7,4.6,전반적 만족도,20,10,50,10,10,4.6,4.4,4.6,4.9,4.7,4.4,4.5,4.2,4.17,4.5,,
AIG20220000366827,8,3.5,전반적 만족도,21,11,52.4,8,11,3.5,4.0,3.7,4.0,3.6,3.5,3.6,3.5,3.33,3.3,3.9,
AIG20220000366838,3,4.4,전반적 만족도,98,75,76.5,71,75,4.4,4.4,4.5,4.6,4.6,4.5,4.5,4.4,4.37,4.0,4.5,
AIG20220000366838,4,3.7,전반적 만족도,108,93,86.1,57,93,3.7,3.6,3.7,4.0,3.9,3.7,4.0,3.8,3.6,3.1,4.1,
AIG20220000366838,5,4.0,전반적 만족도,82,72,87.8,59,72,4.0,3.8,4.2,4.3,4.2,4.1,4.1,3.9,3.83,3.7,3.8,
AIG20220000366838,6,4.2,전반적 만족도,53,36,67.9,30,36,4.2,3.7,4.2,4.4,4.3,4.3,4.4,4.2,4.0,3.8,4.3,
AIG20220000366838,7,4.0,전반적 만족도,60,53,88.3,46,53,4.0,3.8,4.1,4.2,4.1,4.1,4.0,3.9,3.97,3.8,4.5,
AIG20220000366843,3,4.5,전반적 만족도,23,15,65.2,14,15,4.5,4.7,4.7,4.8,4.8,4.7,4.6,4.8,4.23,4.4,4.3,
AIG20220000366843,4,4.4,전반적 만족도,29,22,75.9,21,22,4.4,4.3,4.3,4.5,4.1,4.4,4.3,4.6,4.3,4.3,4.6,
AIG20220000366843,5,4.2,전반적 만족도,30,21,70,17,21,4.2,4.4,4.4,4.5,4.3,4.3,4.2,4.3,4.07,4.0,5.0,
AIG20220000366843,6,4.2,전반적 만족도,26,17,65.4,14,17,4.2,4.5,4.3,4.3,4.3,4.2,4.1,4.3,3.9,4.2,,
AIG20220000366843,7,4.0,전반적 만족도,29,23,79.3,16,23,4.0,4.2,4.0,4.1,3.9,4.0,4.1,4.1,3.93,3.7,4.3,
AIG20220000366843,8,4.6,전반적 만족도,20,17,85,16,17,4.6,4.7,4.6,4.7,4.6,4.7,4.4,4.7,4.57,4.6,,
AIG20220000366843,9,4.9,전반적 만족도,19,14,73.7,14,14,4.9,4.8,5.0,5.0,5.0,4.9,5.0,4.9,4.83,4.9,5.0,
AIG20220000366853,4,4.0,전반적 만족도,15,9,60,7,9,4.0,4.3,4.3,4.0,4.2,4.1,4.0,3.7,3.8,3.9,4.3,
AIG20220000366853,5,4.0,전반적 만족도,11,10,90.9,9,10,4.0,4.2,4.5,4.5,4.3,4.2,4.4,4.4,4.03,4.2,4.0,
AIG20220000366853,6,3.2,전반적 만족도,10,7,70,1,7,3.2,3.0,3.4,3.8,3.6,3.4,3.7,2.7,3.07,3.0,3.6,
AIG20220000366853,7,4.0,전반적 만족도,9,9,100,6,9,4.0,4.2,4.1,4.3,4.3,4.1,4.1,4.0,3.97,4.0,,
AIG20220000366853,8,4.1,전반적 만족도,15,5,33.3,3,5,4.1,4.4,3.9,3.9,3.9,3.9,4.1,3.9,4.07,4.1,,
AIG20220000366854,9,4.5,전반적 만족도,21,14,66.7,13,14,4.5,4.6,4.5,4.6,4.5,4.7,4.5,4.9,4.53,4.6,4.8,
AIG20220000366854,10,3.8,전반적 만족도,18,15,83.3,9,15,3.8,3.1,3.6,3.4,3.8,3.6,3.7,4.0,3.43,3.4,5.0,
AIG20220000366854,11,4.5,전반적 만족도,29,23,79.3,23,23,4.5,3.9,4.4,4.7,4.5,4.3,4.4,4.1,4.23,4.4,3.9,
AIG20220000366854,12,3.4,전반적 만족도,20,17,85,14,17,3.4,3.6,3.9,3.7,3.9,3.6,3.6,4.2,3.73,3.4,2.9,
AIG20220000366854,13,3.9,전반적 만족도,25,17,68,16,17,3.9,3.5,3.8,4.1,4.2,3.6,4.2,3.9,3.6,3.6,3.2,
AIG20220000366854,14,3.6,전반적 만족도,24,21,87.5,14,21,3.6,3.3,3.9,4.1,3.9,3.8,3.7,4.0,3.7,3.6,,
AIG20220000366854,15,4.0,전반적 만족도,22,15,68.2,11,15,4.0,3.9,3.9,4.0,4.1,3.8,4.0,4.1,3.63,3.7,,
AIG20220000366854,16,3.8,전반적 만족도,21,17,81,13,17,3.8,3.8,3.9,3.5,4.1,3.9,4.0,4.1,3.77,3.5,,
AIG20220000366854,17,3.9,전반적 만족도,30,26,86.7,23,26,3.9,3.8,4.0,3.9,4.0,3.8,3.9,3.9,3.7,3.7,3.6,
AIG20220000366854,18,3.8,전반적 만족도,25,19,76,15,19,3.8,4.0,3.9,4.3,4.2,4.0,4.1,4.0,3.77,3.5,2.9,
AIG20220000366854,19,3.6,전반적 만족도,24,21,87.5,21,21,3.6,3.7,3.9,3.7,3.9,3.5,3.5,3.4,3.43,3.5,,
AIG20220000366854,20,4.1,전반적 만족도,30,25,83.3,25,25,4.1,4.1,4.1,4.3,4.2,4.0,4.2,4.1,3.9,4.1,5.0,
AIG20220000366854,21,3.7,전반적 만족도,26,24,92.3,17,24,3.7,3.6,3.8,3.7,3.8,3.6,4.1,3.8,3.7,3.6,2.9,
AIG20220000366854,22,4.0,전반적 만족도,7,3,42.9,3,3,4.0,4.0,4.2,4.2,4.2,4.1,4.0,4.2,4.0,4.0,,
AIG20220000366857,2,4.6,전반적 만족도,24,23,95.8,21,23,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.5,5.0,
AIG20220000366857,3,4.6,전반적 만족도,17,13,76.5,12,13,4.6,4.3,4.3,4.5,4.6,4.5,4.5,4.5,4.4,4.2,3.3,
AIG20220000366857,4,4.2,전반적 만족도,17,14,82.4,11,14,4.2,4.3,4.6,4.5,4.5,4.5,4.6,4.6,4.5,4.5,4.3,
AIG20220000366858,3,5.0,전반적 만족도,27,25,92.6,25,25,5.0,4.9,5.0,5.0,4.9,4.9,5.0,4.9,4.9,4.9,5.0,
AIG20220000366858,4,4.6,전반적 만족도,27,24,88.9,22,24,4.6,4.7,4.7,4.7,4.7,4.6,4.7,4.7,4.6,4.6,5.0,
AIG20220000366858,5,4.5,전반적 만족도,23,18,78.3,16,18,4.5,4.6,4.3,4.4,4.4,4.5,4.6,4.6,4.33,4.2,4.3,
AIG20220000366858,6,4.9,전반적 만족도,22,18,81.8,17,17,4.9,4.9,4.8,4.9,4.8,4.8,4.8,4.8,4.7,4.8,,
AIG20220000366858,7,4.9,전반적 만족도,28,24,85.7,24,24,4.9,4.9,4.9,5.0,4.9,4.9,4.9,5.0,4.9,5.0,4.6,
AIG20220000366858,8,4.0,전반적 만족도,24,19,79.2,15,19,4.0,4.1,4.1,4.0,3.9,4.1,4.0,4.1,3.8,3.8,5.0,
AIG20220000366858,9,4.3,전반적 만족도,15,14,93.3,14,14,4.3,4.3,4.6,4.8,4.8,4.6,4.6,4.5,4.37,4.3,5.0,
AIG20220000366858,10,4.9,전반적 만족도,20,14,70,14,14,4.9,4.9,4.7,4.8,4.9,4.8,4.8,4.8,4.7,4.8,,
AIG20220000366858,11,3.7,전반적 만족도,6,5,83.3,4,5,3.7,3.6,4.0,4.5,3.8,4.0,3.6,4.1,4.03,3.7,5.0,
AIG20220000366862,3,4.5,전반적 만족도,30,25,83.3,24,25,4.5,4.5,4.5,4.7,4.6,4.5,4.5,4.5,4.3,4.2,,
AIG20220000366862,4,4.4,전반적 만족도,16,14,87.5,13,14,4.4,4.3,4.4,4.5,4.8,4.6,4.8,4.5,4.2,4.1,4.6,
AIG20220000366862,5,4.8,전반적 만족도,14,13,92.9,13,13,4.8,4.7,4.8,4.8,4.8,4.7,4.8,4.8,4.8,4.8,4.3,
AIG20220000366871,3,4.7,전반적 만족도,22,22,100,22,22,4.7,4.8,4.7,4.9,4.9,4.8,4.6,4.8,4.73,4.7,,
AIG20220000366871,4,4.4,전반적 만족도,26,25,96.2,20,25,4.4,4.3,4.4,4.6,4.6,4.3,4.4,4.4,4.27,4.3,4.3,
AIG20220000366871,5,4.5,전반적 만족도,30,29,96.7,29,29,4.5,4.6,4.6,4.7,4.7,4.7,4.7,4.7,4.63,4.6,5.0,
AIG20220000366871,6,4.9,전반적 만족도,21,21,100,21,21,4.9,4.9,4.7,4.9,4.9,4.8,4.9,4.9,4.83,4.8,,
AIG20220000366873,3,3.4,전반적 만족도,28,23,82.1,13,23,3.4,3.0,3.5,3.6,3.9,3.6,3.5,3.7,3.87,3.0,3.6,
AIG20220000366873,4,3.7,전반적 만족도,28,23,82.1,20,23,3.7,3.5,4.2,4.2,4.2,3.9,3.8,4.0,3.9,3.6,5.0,
AIG20220000366873,5,4.8,전반적 만족도,50,41,82,41,41,4.8,4.7,4.8,4.9,4.9,4.7,4.8,4.7,4.63,4.7,4.5,
AIG20220000366873,6,3.9,전반적 만족도,49,40,81.6,34,40,3.9,3.9,4.0,4.3,4.3,3.7,4.1,4.6,4.1,3.9,,
AIG20220000366877,2,4.6,전반적 만족도,9,5,55.6,5,5,4.6,4.7,4.7,4.6,4.8,4.6,4.9,4.9,4.57,4.7,,
AIG20220000366880,3,4.4,전반적 만족도,29,25,86.2,22,25,4.4,4.5,4.3,4.7,4.6,4.4,4.5,3.9,4.43,4.4,,
AIG20220000366880,4,4.7,전반적 만족도,25,23,92,23,23,4.7,4.7,4.7,4.8,4.8,4.7,4.7,4.1,4.7,4.6,,
AIG20220000366880,5,4.9,전반적 만족도,28,24,85.7,24,24,4.9,4.9,4.8,4.9,4.9,4.8,4.8,4.4,4.8,4.7,5.0,
AIG20220000366880,6,4.8,전반적 만족도,27,24,88.9,24,24,4.8,4.7,4.8,4.9,4.8,4.7,4.8,4.6,4.6,4.7,5.0,
AIG20220000366880,7,4.2,전반적 만족도,28,25,89.3,22,25,4.2,4.1,4.2,4.3,4.0,4.2,4.1,3.0,4.03,4.0,2.9,
AIG20220000366880,8,4.3,전반적 만족도,23,20,87,17,20,4.3,4.3,4.6,4.7,4.7,4.5,4.4,3.9,4.4,4.0,4.2,
AIG20220000366880,9,4.9,전반적 만족도,23,22,95.7,22,22,4.9,4.8,4.9,5.0,4.9,4.9,4.8,4.5,4.77,4.9,5.0,
AIG20220000366892,2,4.9,전반적 만족도,12,10,83.3,10,10,4.9,4.8,4.9,5.0,4.9,4.9,4.8,4.7,4.9,4.9,,
AIG20220000366892,4,4.9,전반적 만족도,15,10,66.7,10,10,4.9,4.6,4.6,4.8,4.7,4.7,4.8,4.8,4.5,4.6,4.3,
AIG20220000366893,5,4.1,전반적 만족도,27,24,88.9,14,24,4.1,4.0,4.6,4.7,4.6,4.2,4.3,3.3,4.33,3.9,5.0,
AIG20220000366893,6,4.7,전반적 만족도,25,18,72,17,18,4.7,4.7,4.8,4.8,4.8,4.7,4.8,4.3,4.6,4.6,4.4,
AIG20220000366893,7,4.2,전반적 만족도,19,13,68.4,11,13,4.2,4.1,4.3,4.6,4.6,4.4,4.4,4.0,4.27,4.1,4.6,
AIG20220000366893,8,4.1,전반적 만족도,27,20,74.1,15,20,4.1,3.7,4.1,4.4,3.9,4.1,4.2,3.4,4.07,3.6,3.8,
AIG20220000366893,9,3.7,전반적 만족도,28,23,82.1,14,23,3.7,3.5,4.0,3.9,4.1,4.0,4.1,3.6,3.93,3.6,,
AIG20220000366893,10,3.7,전반적 만족도,24,18,75,8,18,3.7,3.6,3.7,3.7,3.6,3.6,3.8,3.3,3.87,3.5,2.9,
AIG20220000366893,11,3.5,전반적 만족도,18,10,55.6,6,10,3.5,3.4,3.9,3.6,3.6,3.8,3.8,3.4,3.77,3.6,3.6,
AIG20220000366893,12,4.5,전반적 만족도,6,3,50,3,3,4.5,5.0,4.8,4.6,4.8,4.9,4.8,4.3,4.7,4.5,,
AIG20220000366893,13,4.0,전반적 만족도,17,8,47.1,7,8,4.0,3.6,4.2,4.3,4.2,3.8,4.0,3.2,3.53,3.7,,
AIG20220000366893,14,3.9,전반적 만족도,11,7,63.6,6,7,3.9,3.8,4.1,4.1,4.0,4.2,4.2,3.7,4.07,4.0,2.9,
AIG20220000366893,15,3.1,전반적 만족도,11,11,100,4,11,3.1,2.9,4.4,4.5,4.1,3.8,4.1,2.1,4.17,2.9,2.9,
AIG20220000366894,2,5.0,전반적 만족도,9,7,77.8,7,7,5.0,4.8,5.0,5.0,5.0,4.9,4.8,5.0,4.87,5.0,5.0,
AIG20220000366896,8,4.0,전반적 만족도,18,17,94.4,12,17,4.0,3.7,4.3,4.2,4.0,4.0,3.9,4.2,3.87,3.7,4.6,
AIG20220000366896,9,4.2,전반적 만족도,23,16,69.6,14,16,4.2,4.1,4.1,4.4,4.1,4.1,4.0,4.4,3.9,3.8,4.5,
AIG20220000366896,10,4.0,전반적 만족도,18,13,72.2,11,13,4.0,4.3,3.9,3.7,4.1,3.8,4.0,3.9,4.1,3.8,,
AIG20220000366896,11,4.4,전반적 만족도,26,23,88.5,23,23,4.4,4.2,4.3,4.5,4.3,4.3,4.4,4.2,4.07,4.1,2.9,
AIG20220000366896,12,4.8,전반적 만족도,15,13,86.7,13,13,4.8,3.8,4.8,4.8,4.6,4.7,4.7,4.3,4.63,4.7,5.0,
AIG20220000366896,13,4.4,전반적 만족도,12,9,75,9,9,4.4,4.5,4.8,4.9,4.7,4.6,4.7,4.6,4.47,4.5,5.0,
AIG20220000366896,14,4.1,전반적 만족도,10,7,70,7,7,4.1,4.1,4.2,3.8,4.1,3.9,3.8,3.9,4.1,3.8,5.0,
AIG20220000366896,15,3.7,전반적 만족도,12,10,83.3,10,10,3.7,3.3,4.0,3.8,4.0,3.9,4.0,3.8,3.47,3.6,3.6,
AIG20220000366896,16,4.6,전반적 만족도,10,9,90,9,9,4.6,3.8,4.4,4.8,4.5,4.4,4.6,3.5,4.3,4.4,,
AIG20220000366896,17,3.3,전반적 만족도,11,9,81.8,5,9,3.3,3.7,3.2,4.0,3.3,3.5,3.6,3.3,2.77,3.1,,
AIG20220000366909,3,5.0,전반적 만족도,7,5,71.4,5,5,5.0,5.0,5.0,4.9,4.8,4.9,5.0,4.9,4.83,4.9,,
AIG20220000366913,5,3.7,전반적 만족도,29,25,86.2,20,25,3.7,3.7,3.8,4.1,3.2,3.9,3.8,3.6,3.67,3.6,4.3,
AIG20220000366913,6,4.8,전반적 만족도,18,15,83.3,15,15,4.8,4.8,4.9,4.9,4.8,4.8,4.8,4.5,4.57,4.5,4.3,
AIG20220000366913,7,3.6,전반적 만족도,14,10,71.4,9,10,3.6,3.4,3.4,3.9,3.5,3.8,3.4,3.5,3.6,3.5,4.3,
AIG20220000366913,8,3.1,전반적 만족도,9,8,88.9,5,8,3.1,4.0,3.7,3.2,3.4,3.4,3.5,3.5,3.7,3.5,,
AIG20220000366913,9,2.4,전반적 만족도,16,8,50,4,8,2.4,2.6,3.4,3.5,3.3,3.0,3.2,2.5,3.37,3.3,,
AIG20220000366913,10,4.0,전반적 만족도,10,9,90,8,9,4.0,3.6,4.2,4.2,4.2,4.2,4.4,4.0,4.03,4.0,,
AIG20220000366914,3,4.5,전반적 만족도,17,9,52.9,8,9,4.5,4.4,4.8,4.7,4.7,4.6,4.6,4.3,4.53,4.7,,
AIG20220000366914,4,4.8,전반적 만족도,12,11,91.7,10,11,4.8,4.8,4.7,4.6,4.6,4.8,4.9,4.9,4.7,4.7,,
AIG20220000366914,5,5.0,전반적 만족도,11,11,100,11,11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,
AIG20220000366915,2,4.7,전반적 만족도,30,30,100,28,30,4.7,4.5,4.7,4.7,4.7,4.6,4.7,4.8,4.53,4.7,,
AIG20220000366915,3,4.2,전반적 만족도,30,30,100,28,30,4.2,4.1,4.2,4.1,4.5,4.2,4.3,4.6,4.13,4.2,,
AIG20220000366918,5,4.6,전반적 만족도,23,20,87,20,20,4.6,4.2,4.6,4.8,4.5,4.4,4.4,4.4,4.57,4.5,5.0,
AIG20220000366918,6,4.0,전반적 만족도,25,19,76,18,19,4.0,3.9,4.1,4.4,4.2,4.1,4.0,4.2,3.97,4.1,4.3,
AIG20220000366918,7,3.0,전반적 만족도,22,13,59.1,3,13,3.0,2.7,3.2,4.0,3.4,3.1,3.2,2.9,2.93,2.4,,
AIG20220000366918,8,3.9,전반적 만족도,19,15,78.9,12,15,3.9,3.3,4.0,4.0,4.0,4.0,3.9,3.8,3.9,3.6,4.5,
AIG20220000366918,9,4.7,전반적 만족도,25,23,92,22,23,4.7,4.3,4.8,4.8,4.7,4.5,4.6,4.8,4.53,4.7,,
AIG20220000366918,10,3.2,전반적 만족도,25,19,76,12,19,3.2,2.9,3.4,3.4,3.4,3.3,3.6,4.0,3.33,3.2,2.5,
AIG20220000366925,5,4.4,전반적 만족도,35,32,91.4,29,32,4.4,4.0,4.0,4.4,4.2,4.2,4.5,4.3,4.33,4.3,4.6,
AIG20220000366925,6,4.3,전반적 만족도,35,32,91.4,29,32,4.3,4.1,4.0,4.4,4.4,4.0,4.3,4.5,4.23,4.2,5.0,
AIG20220000366925,7,4.5,전반적 만족도,35,32,91.4,31,32,4.5,4.1,4.3,4.6,4.6,4.5,4.5,4.7,4.43,4.5,4.6,
AIG20220000366925,8,4.6,전반적 만족도,36,35,97.2,34,35,4.6,4.6,4.3,4.7,4.6,4.5,4.7,4.8,4.6,4.6,4.3,
AIG20220000366925,9,4.6,전반적 만족도,35,34,97.1,34,34,4.6,4.5,4.5,4.6,4.6,4.5,4.6,4.6,4.6,4.7,,
AIG20220000366925,10,4.3,전반적 만족도,34,34,100,32,34,4.3,4.2,4.1,4.4,4.4,4.1,4.2,4.4,4.23,4.3,4.3,
AIG20220000366925,11,4.3,전반적 만족도,31,31,100,28,31,4.3,4.5,4.1,4.5,4.6,4.4,4.3,4.4,4.23,4.4,5.0,
AIG20220000366925,12,4.6,전반적 만족도,31,31,100,29,31,4.6,4.3,4.4,4.5,4.5,4.3,4.5,4.3,4.43,4.5,5.0,
AIG20220000366987,3,3.8,전반적 만족도,13,11,84.6,9,11,3.8,3.2,3.6,4.0,3.6,3.7,3.8,3.7,3.57,3.8,4.3,
AIG20220000366987,4,3.4,전반적 만족도,18,17,94.4,11,17,3.4,3.4,3.6,3.8,3.6,3.7,3.5,3.7,3.63,3.4,2.9,
AIG20220000409199,2,3.4,전반적 만족도,25,19,76,13,19,3.4,3.3,3.7,3.2,3.9,3.3,3.5,3.9,3.6,3.3,,
AIG20220000409199,3,4.1,전반적 만족도,25,21,84,16,21,4.1,4.1,3.7,4.5,4.0,3.9,4.1,4.1,3.93,3.8,4.3,
AIG20220000409199,4,4.5,전반적 만족도,10,9,90,9,9,4.5,4.6,4.4,4.7,4.4,4.2,4.7,4.4,4.07,4.5,,
AIG20220000409199,5,3.8,전반적 만족도,25,20,80,19,20,3.8,4.2,3.9,4.4,4.1,3.8,4.2,4.1,3.9,4.0,,
AIG20220000409199,6,4.5,전반적 만족도,21,19,90.5,18,19,4.5,4.4,4.4,4.7,4.7,4.5,4.5,4.4,4.53,4.5,,
AIG20220000409199,7,4.8,전반적 만족도,14,12,85.7,12,12,4.8,4.6,4.9,4.9,4.9,4.8,4.9,4.7,4.97,4.9,5.0,
AIG20220000409200,3,4.2,전반적 만족도,27,18,66.7,17,18,4.2,4.3,4.3,4.5,4.3,4.2,4.2,4.1,4.13,4.4,4.3,
AIG20220000409202,2,4.4,전반적 만족도,12,6,50,6,6,4.4,4.4,4.5,4.5,4.4,4.5,4.6,4.6,4.37,4.4,2.9,
AIG20220000409207,2,4.4,전반적 만족도,24,22,91.7,21,22,4.4,4.4,4.3,4.4,4.5,4.3,4.4,4.5,4.37,4.6,5.0,
AIG20220000409207,3,4.6,전반적 만족도,22,17,77.3,17,17,4.6,4.5,4.6,4.5,4.7,4.5,4.6,4.7,4.3,4.6,4.3,
AIG20220000409207,4,4.6,전반적 만족도,16,13,81.3,13,13,4.6,4.4,4.5,4.7,4.6,4.6,4.6,4.6,4.57,4.8,3.6,
AIG20220000409207,5,3.6,전반적 만족도,26,21,80.8,18,21,3.6,3.5,3.5,4.0,3.8,3.6,3.8,3.6,3.67,3.5,2.9,
AIG20220000409207,6,3.8,전반적 만족도,27,21,77.8,21,21,3.8,4.2,4.0,4.6,4.3,3.8,4.1,4.3,3.87,4.1,5.0,
AIG20220000409207,7,4.3,전반적 만족도,23,21,91.3,21,21,4.3,4.2,4.3,4.7,4.6,4.3,4.4,4.7,4.13,4.1,3.9,
AIG20220000409213,3,4.5,전반적 만족도,29,26,89.7,26,26,4.5,4.6,4.5,4.6,4.6,4.5,4.4,4.6,4.4,4.6,4.6,
AIG20220000409213,4,3.5,전반적 만족도,30,26,86.7,18,26,3.5,3.9,3.8,3.3,3.8,3.4,3.8,3.8,3.73,3.3,3.2,
AIG20220000409213,5,4.6,전반적 만족도,27,24,88.9,21,24,4.6,4.3,4.7,4.8,4.6,4.6,4.6,4.3,4.4,4.4,4.3,
AIG20220000409213,6,4.0,전반적 만족도,30,21,70,17,21,4.0,4.2,4.3,4.4,4.4,4.3,4.2,4.4,4.13,4.0,3.9,
AIG20220000409213,7,4.9,전반적 만족도,28,25,89.3,25,25,4.9,4.9,4.9,4.9,5.0,4.9,4.9,4.9,4.8,4.9,5.0,
AIG20220000409213,8,4.5,전반적 만족도,30,29,96.7,29,29,4.5,4.2,4.6,4.6,4.3,4.6,4.6,4.4,4.23,4.5,5.0,
AIG20220000409213,9,4.9,전반적 만족도,23,19,82.6,19,19,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.73,5.0,5.0,
AIG20220000409213,10,4.9,전반적 만족도,6,5,83.3,5,5,4.9,4.9,4.9,4.9,4.9,4.9,4.8,4.9,4.87,4.9,5.0,
AIG20220000409215,2,4.2,전반적 만족도,21,19,90.5,16,19,4.2,3.9,4.0,4.3,4.3,4.2,4.3,4.5,4.1,4.1,,
AIG20220000409215,3,4.9,전반적 만족도,24,23,95.8,23,23,4.9,4.8,4.8,4.9,4.8,4.8,4.8,4.8,4.8,4.8,,
AIG20220000409215,4,4.9,전반적 만족도,16,15,93.8,15,15,4.9,4.8,4.8,4.8,4.9,4.8,4.8,4.8,4.7,4.8,5.0,
AIG20220000409215,5,4.9,전반적 만족도,14,9,64.3,9,9,4.9,4.8,4.8,4.9,4.9,4.9,4.8,4.9,4.8,4.8,,
AIG20220000409215,6,4.6,전반적 만족도,29,26,89.7,25,26,4.6,4.6,4.5,4.7,4.6,4.6,4.7,4.7,4.4,4.6,4.8,
AIG20220000409215,7,4.8,전반적 만족도,25,18,72,18,18,4.8,4.4,4.4,4.6,4.6,4.6,4.6,4.6,4.63,4.7,,
AIG20220000409215,8,4.8,전반적 만족도,23,16,69.6,15,16,4.8,4.7,4.9,4.9,5.0,4.8,4.8,5.0,4.47,4.7,5.0,
AIG20220000409220,1,4.4,전반적 만족도,7,5,71.4,5,5,4.4,3.6,4.2,4.5,4.1,4.3,4.1,4.2,3.83,3.9,,
AIG20220000409220,2,3.7,전반적 만족도,17,13,76.5,7,13,3.7,3.9,3.6,3.8,3.6,3.6,3.8,4.0,3.53,3.5,2.9,
AIG20220000409220,3,3.4,전반적 만족도,19,11,57.9,8,11,3.4,3.8,3.2,3.6,3.6,3.6,3.6,3.4,3.37,3.2,,
AIG20220000409222,3,4.6,전반적 만족도,16,12,75,10,12,4.6,3.9,4.7,4.8,4.6,4.6,4.8,4.8,4.53,4.5,,
AIG20220000409222,4,4.5,전반적 만족도,13,12,92.3,12,12,4.5,4.0,4.6,4.6,4.3,4.5,4.5,4.5,4.53,4.3,4.3,
AIG20220000409222,5,4.7,전반적 만족도,12,9,75,8,9,4.7,4.8,4.6,4.7,4.5,4.5,4.4,4.8,4.8,4.4,,
AIG20220000409222,6,3.9,전반적 만족도,14,12,85.7,8,12,3.9,3.8,3.8,4.0,3.9,3.9,4.0,4.2,3.63,3.8,,
AIG20220000409222,7,4.1,전반적 만족도,18,14,77.8,14,14,4.1,4.3,3.9,4.0,3.8,4.2,4.4,4.2,4.13,4.0,2.9,
AIG20220000409222,8,4.0,전반적 만족도,17,14,82.4,14,14,4.0,3.6,4.1,4.4,4.2,4.0,4.2,4.1,4.1,4.0,3.6,
AIG20220000409222,9,3.5,전반적 만족도,12,10,83.3,7,10,3.5,4.1,3.5,3.4,3.4,3.8,3.6,4.5,4.07,3.4,,
AIG20220000409223,2,3.9,전반적 만족도,13,9,69.2,4,9,3.9,4.4,4.2,4.1,4.2,4.0,3.9,4.3,3.77,3.4,,
AIG20220000409223,3,4.5,전반적 만족도,6,4,66.7,3,4,4.5,4.3,4.5,4.2,4.3,4.5,4.0,5.0,4.0,4.3,5.0,
