AIG202400004593562,생성 AI 응용 서비스 개발자 양성 과정,AIG20240000459356,2,주식회사구름,131,1048,2024-11-06,2025-06-12,인공지능모델링,20010703," 19,021,200 ",50,0,0,#DIV/0!,0,경기 성남시 분당구,경기도 성남시 분당구 판교로 242 (삼평동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459356&tracseTme=2&trainstCstmrId=500039727504&crseTracseSe=C0061,,, - , - , - , -   , - , - , - , - 
AIG202400004593152,프로덕트 디자이너를 위한 프론트엔드 개발 융합 실무 과정,AIG20240000459315,2,주식회사구름,131,1048,2024-11-06,2025-06-12,SW아키텍처,20010201," 19,021,200 ",50,17,0,0%,0,경기 성남시 분당구,경기도 성남시 분당구 판교로 242 (삼평동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459315&tracseTme=2&trainstCstmrId=500039727504&crseTracseSe=C0061,,, - ," 258,688,320 "," 323,360,400 ", -   , - , - ," 66,148,612 "," 192,539,708 "
AIG202400004593222,클라우드 네이티브 엔지니어링 개발자 과정,AIG20240000459322,2,주식회사구름,131,1048,2024-11-12,2025-06-18,인프라스트럭쳐아키텍처구축,20010213," 19,021,200 ",50,24,0,0%,0,경기 성남시 분당구,경기도 성남시 분당구 판교로 242 (삼평동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459322&tracseTme=2&trainstCstmrId=500039727504&crseTracseSe=C0061,,, - ," 365,207,040 "," 456,508,800 ", -   , - , - ," 83,380,603 "," 281,826,437 "
AIG202400004593172,프로덕트 매니지먼트 마스터 양성 과정,AIG20240000459317,2,주식회사구름,131,1048,2024-11-12,2025-06-18,SW아키텍처,20010201," 19,021,200 ",50,14,0,0%,0,경기 성남시 분당구,경기도 성남시 분당구 판교로 242 (삼평동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459317&tracseTme=2&trainstCstmrId=500039727504&crseTracseSe=C0061,,, - ," 213,037,440 "," 266,296,800 ", -   , - , - ," 48,638,685 "," 164,398,755 "
AIG2023000041277011,정보 보호 전문가 양성 마스터 클래스,AIG20230000412770,11,주식회사구름,132,1054,2024-11-14,2025-06-23,정보보호관리·운영,20010601," 19,130,100 ",50,24,0,0%,84.9,경기 성남시 분당구,경기도 성남시 분당구 판교로 242 (삼평동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412770&tracseTme=11&trainstCstmrId=500039727504&crseTracseSe=C0061,,, - ," 367,297,920 "," 459,122,400 ", -   , - , - ," 79,415,766 "," 287,882,154 "
AIG202400004590402,엘리스 자율주행 AI 엔지니어 트랙,AIG20240000459040,2,(주)엘리스그룹,112,961,2024-11-25,2025-05-09,인공지능서비스기획,20010702," 17,442,150 ",50,0,0,#DIV/0!,85.7,서울 강남구,서울특별시 강남구 선릉로 433,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459040&tracseTme=2&trainstCstmrId=500038398274&crseTracseSe=C0061,,, - , - , - , -   , - , - , - , - 
AIG202300004557195,[스마트훈련][스타트업트랙] IT 스타트업 실무형 사업 개발자(BD) 부트캠프,AIG20230000455719,5,넥스트러너스평생교육시설,85,680,2024-11-06,2025-03-12,SW제품기획,20010104," 12,342,000 ",60,48,0,0%,76.7,서울 서초구,서울특별시 서초구 강남대로99길 45,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000455719&tracseTme=5&trainstCstmrId=500042311334&crseTracseSe=C0061,,, - ," 473,932,800 "," 592,416,000 ", -   , - , - ," 208,978,243 "," 264,954,557 "
AIG202400004593914,프로그래머스 데브코스: 클라우드 기반 프론트엔드 엔지니어링,AIG20240000459391,4,(주)그렙,101,800,2024-11-15,2025-04-18,빅데이터플랫폼구축,20010209," 14,520,000 ",60,23,0,0%,61.6,서울 서초구,서울특별시 서초구 서초동 반포대로 45(명정빌딩),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459391&tracseTme=4&trainstCstmrId=500036172479&crseTracseSe=C0061,,, - ," 267,168,000 "," 333,960,000 ", -   , - , - ," 81,012,232 "," 186,155,768 "
AIG202300004128765,데이터 엔지니어링,AIG20230000412876,5,(주)그렙,74,586,2024-11-15,2025-03-20,빅데이터운영·관리,20010304," 10,635,900 ",60,23,0,0%,89,서울 서초구,서울특별시 서초구 서초동 반포대로 45(명정빌딩),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412876&tracseTme=5&trainstCstmrId=500036172479&crseTracseSe=C0061,,, - ," 195,700,560 "," 244,625,700 ", -   , - , - ," 72,999,415 "," 122,701,145 "
AIG202400004983741,참여기업 프로젝트 기반 백엔드 개발자 양성과정,AIG20240000498374,1,주식회사멋쟁이사자처럼,121,960,2024-11-29,2025-06-04,응용SW엔지니어링,20010202," 17,424,000 ",60,35,0,0%,0,서울 종로구,서울특별시 종로구 종로3길 17 (청진동 D타워),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000498374&tracseTme=1&trainstCstmrId=500037933544&crseTracseSe=C0061,,, - ," 487,872,000 "," 609,840,000 ", -   , - , - ," 85,637,106 "," 402,234,894 "
AIG202300004555232,멋쟁이사자처럼 백엔드/JAVA 스쿨(심화),AIG20230000455523,2,주식회사멋쟁이사자처럼,49,343,2024-11-29,2025-02-14,응용SW엔지니어링,20010202," 4,592,700 ",60,24,0,0%,52.9,서울 종로구,서울특별시 종로구 종로3길 17 (청진동 D타워),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000455523&tracseTme=2&trainstCstmrId=500037933544&crseTracseSe=C0061,,, - ," 88,179,840 "," 110,224,800 ", -   , - , - ," 37,306,855 "," 50,872,985 "
AIG202400004590822,엘리스 Node.js 백엔드 트랙,AIG20240000459082,2,(주)엘리스그룹,107,876,2024-11-25,2025-04-30,응용SW엔지니어링,20010202," 15,899,400 ",70,6,0,0%,0,서울 강남구,서울특별시 강남구 선릉로 433,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459082&tracseTme=2&trainstCstmrId=500038398274&crseTracseSe=C0061,,, - ," 76,317,120 "," 95,396,400 ", -   , - , - ," 17,985,563 "," 58,331,557 "
AIG202400004593355,심화_프론트엔드 엔지니어 부트캠프,AIG20240000459335,5,코드잇 평생교육원,40,349,2024-11-07,2025-01-06,응용SW엔지니어링,20010202," 5,097,490 ",80,36,0,0%,86.3,서울 강남구,서울특별시 강남구 역삼로 552 (대치동 KM 빌딩),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459335&tracseTme=5&trainstCstmrId=500042496680&crseTracseSe=C0061,,, - ," 146,807,712 "," 183,509,640 ", -   , - , - ," 132,367,609 "," 14,440,103 "
AIG202400004590974,"[이스트캠프] 오르미 프론트엔드 개발(React, HTML/CSS/JavaScript)",AIG20240000459097,4,(주)이스트소프트,91,728,2024-11-20,2025-04-07,응용SW엔지니어링,20010202," 13,213,200 ",80,21,0,0%,80.5,서울 서초구,서울특별시 서초구 반포대로 3,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459097&tracseTme=4&trainstCstmrId=500035988371&crseTracseSe=C0061,,, - ," 221,981,760 "," 277,477,200 ", -   , - , - ," 67,073,625 "," 154,908,135 "
AIG202300004555956,"[이스트캠프] 와썹 AI 모델 개발(Python, 인공지능, 딥러닝)",AIG20230000455595,6,(주)이스트소프트,91,728,2024-11-20,2025-04-07,인공지능모델링,20010703," 13,213,200 ",80,40,0,0%,79.4,서울 서초구,서울특별시 서초구 반포대로 3,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000455595&tracseTme=6&trainstCstmrId=500035988371&crseTracseSe=C0061,,, - ," 422,822,400 "," 528,528,000 ", -   , - , - ," 127,759,286 "," 295,063,114 "
AIG202200004093455,멋쟁이사자처럼 블록체인 스쿨,AIG20220000409345,5,주식회사멋쟁이사자처럼,92,720,2024-11-20,2025-04-09,응용SW엔지니어링,20010202," 11,616,000 ",80,12,0,0%,87.2,서울 종로구,서울특별시 종로구 종로3길 17 (청진동 D타워),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000409345&tracseTme=5&trainstCstmrId=500037933544&crseTracseSe=C0061,,, - ," 111,513,600 "," 139,392,000 ", -   , - , - ," 33,216,817 "," 78,296,783 "
AIG202400004593025,AI 활용 데이터 분석가 부트캠프,AIG20240000459302,5,코드잇 평생교육원,143,1250,2024-11-28,2025-06-30,빅데이터분석,20010105," 22,687,500 ",80,26,0,0%,0,서울 강남구,서울특별시 강남구 역삼로 552 (대치동 KM 빌딩),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459302&tracseTme=5&trainstCstmrId=500042496680&crseTracseSe=C0061,,, - ," 471,900,000 "," 589,875,000 ", -   , - , - ," 74,626,047 "," 397,273,953 "
AIG202400004592835,클라우드 기반 풀스택 엔지니어 부트캠프,AIG20240000459283,5,코드잇 평생교육원,143,1250,2024-11-28,2025-06-30,응용SW엔지니어링,20010202," 22,687,500 ",80,17,0,0%,0,서울 강남구,서울특별시 강남구 역삼로 552 (대치동 KM 빌딩),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459283&tracseTme=5&trainstCstmrId=500042496680&crseTracseSe=C0061,,, - ," 308,550,000 "," 385,687,500 ", -   , - , - ," 48,793,953 "," 259,756,047 "
AIG202400004591042,심화_AI를 활용한 백엔드 아키텍처 심화 과정,AIG20240000459104,2,팀스파르타주식회사,59,349,2024-11-04,2025-01-27,SW아키텍처,20010201," 5,097,490 ",100,93,0,0%,90.2,서울 강남구,서울특별시 강남구 테헤란로44길 8 (역삼동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459104&tracseTme=2&trainstCstmrId=500039286716&crseTracseSe=C0061,,, - ," 379,253,256 "," 474,066,570 ", -   , - , - ," 258,784,575 "," 120,468,681 "
AIG202300004556554,[스마트훈련]실무형 Kotlin & Spring 개발자 양성과정,AIG20230000455655,4,팀스파르타주식회사,90,1080,2024-11-04,2025-03-17,응용SW엔지니어링,20010202," 19,602,000 ",100,69,0,0%,85,서울 강남구,서울특별시 강남구 테헤란로44길 8 (역삼동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000455655&tracseTme=4&trainstCstmrId=500039286716&crseTracseSe=C0061,,, - ," 1,082,030,400 "," 1,352,538,000 ", -   , - , - ," 468,341,516 "," 613,688,884 "
AIG2023000041276612,[구름 x 인프런] 자바 스프링 & 리액트 풀스택 개발자 성장 과정,AIG20230000412766,12,주식회사구름,131,1047,2024-11-14,2025-06-20,SW아키텍처,20010201," 19,003,050 ",100,34,0,0%,73.5,경기 성남시 분당구,경기도 성남시 분당구 판교로 242 (삼평동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412766&tracseTme=12&trainstCstmrId=500039727504&crseTracseSe=C0061,,, - ," 516,882,960 "," 646,103,700 ", -   , - , - ," 113,289,416 "," 403,593,544 "
AIG202300004127187,AI(인공지능) Lab,AIG20230000412718,7,패스트캠퍼스강남학원,146,1120,2024-11-14,2025-06-18,인공지능모델링,20010703," 20,328,000 ",100,30,0,0%,86.4,서울 강남구,서울특별시 강남구 강남대로 364,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412718&tracseTme=7&trainstCstmrId=500033945638&crseTracseSe=C0061,,, - ," 487,872,000 "," 609,840,000 ", -   , - , - ," 107,916,387 "," 379,955,613 "
AIG202300004556565,[스마트훈련]실무형 데이터분석가 양성과정,AIG20230000455656,5,팀스파르타주식회사,90,1080,2024-11-25,2025-04-07,빅데이터분석,20010105," 19,602,000 ",100,54,0,0%,83.4,서울 강남구,서울특별시 강남구 테헤란로44길 8 (역삼동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000455656&tracseTme=5&trainstCstmrId=500039286716&crseTracseSe=C0061,,, - ," 846,806,400 "," 1,058,508,000 ", -   , - , - ," 233,819,678 "," 612,986,722 "
AIG202400004593904,프로그래머스 데브코스: 클라우드 기반 백엔드 엔지니어링,AIG20240000459390,4,(주)그렙,101,800,2024-11-15,2025-04-18,인프라스트럭쳐아키텍처구축,20010213," 14,520,000 ",120,92,0,0%,73.9,서울 서초구,서울특별시 서초구 서초동 반포대로 45(명정빌딩),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459390&tracseTme=4&trainstCstmrId=500036172479&crseTracseSe=C0061,,, - ," 1,068,672,000 "," 1,335,840,000 ", -   , - , - ," 324,048,929 "," 744,623,071 "
AIG202400004592593,실전 Unity 게임 개발: 모바일 콘텐츠 제작 기술 과정,AIG20240000459259,3,주식회사멋쟁이사자처럼,116,920,2024-11-19,2025-05-16,응용SW엔지니어링,20010202," 16,698,000 ",120,120,0,0%,62.3,서울 종로구,서울특별시 종로구 종로3길 17 (청진동 D타워),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459259&tracseTme=3&trainstCstmrId=500037933544&crseTracseSe=C0061,,, - ," 1,603,008,000 "," 2,003,760,000 ", -   , - , - ," 385,080,134 "," 1,217,927,866 "
AIG202300004126994,멋쟁이사자처럼 디자인 스쿨,AIG20230000412699,4,주식회사멋쟁이사자처럼,90,720,2024-11-29,2025-04-22,UI/UX엔지니어링,20010207," 11,616,000 ",120,82,0,0%,87.2,서울 종로구,서울특별시 종로구 종로3길 17 (청진동 D타워),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412699&tracseTme=4&trainstCstmrId=500037933544&crseTracseSe=C0061,,, - ," 762,009,600 "," 952,512,000 ", -   , - , - ," 173,422,874 "," 588,586,726 "
AIG202100003501069,실무형 AI 웹 개발자 양성 과정,AIG20210000350106,9,팀스파르타주식회사,85,1020,2024-11-25,2025-03-31,인공지능플랫폼구축,20010701," 18,513,000 ",150,50,0,0%,83.4,서울 강남구,서울특별시 강남구 테헤란로44길 8 (역삼동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20210000350106&tracseTme=9&trainstCstmrId=500039286716&crseTracseSe=C0061,,, - ," 740,520,000 "," 925,650,000 ", -   , - , - ," 215,742,047 "," 524,777,953 "
AIG2023000041258613,프론트엔드 엔지니어 부트캠프,AIG20230000412586,13,코드잇 평생교육원,144,1248,2024-11-28,2025-05-27,응용SW엔지니어링,20010202," 22,651,200 ",180,25,0,0%,89.2,서울 강남구,서울특별시 강남구 역삼로 552 (대치동 KM 빌딩),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412586&tracseTme=13&trainstCstmrId=500042496680&crseTracseSe=C0061,,, - ," 453,024,000 "," 566,280,000 ", -   , - , - ," 85,098,431 "," 367,925,569 "
AIG202400004592903,재직자_[SAP] Clean Core 기반 Cloud Native 어플리케이션 개발,AIG20240000459290,3,대한상공회의소,5,40,2024-12-02,2024-12-06,응용SW엔지니어링,20010202," 726,000 ",30,30,30,100%,100,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459290&tracseTme=3&trainstCstmrId=500037517077&crseTracseSe=C0061,SAP,대한상공회의소," 21,780,000 "," 17,424,000 "," 21,780,000 ", -   , - , - ," 17,424,000 ", - 
AIG202400004591681,인텔 인공지능 응용앱 크리에이터 양성과정,AIG20240000459168,1,한국전파진흥협회,118,944,2024-12-02,2025-05-30,인공지능서비스기획,20010702," 17,133,600 ",32,15,0,0%,0,서울 양천구,서울특별시 양천구 목동중앙로13나길 3 (목동 한국전파진흥협회),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459168&tracseTme=1&trainstCstmrId=500020053280&crseTracseSe=C0061,인텔,한국전파진흥협회, - ," 205,603,200 "," 257,004,000 ", -   , - , - ," 34,267,200 "," 171,336,000 "
AIG202400004982441,생성형 AI 기반 미디어아트&테크 실무 프로젝트,AIG20240000498244,1,예원예술대학교 산학협력단(양주캠퍼스),20,160,2024-12-02,2024-12-31,디지털디자인,8020104," 2,336,960 ",20,17,16,94%,80.4,경기 양주시,경기도 양주시 은현면 예원대학로 56(예원예술대학교 양주캠퍼스),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000498244&tracseTme=1&trainstCstmrId=500044667102&crseTracseSe=C0061,,," 37,391,360 "," 31,782,656 "," 39,728,320 ", -   , - , - ," 31,782,656 ", - 
AIG202400004592582,"(언리얼엔진)3D게임 클라이언트 개발자 양성과정[VR, PC 등]",AIG20240000459258,2,어소트락평생교육원,176,1280,2024-12-02,2025-08-27,응용SW엔지니어링,20010202," 12,151,040 ",30,29,0,0%,0,서울 서초구,서울특별시 서초구 사평대로 335 (반포동 금성빌딩),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459258&tracseTme=2&trainstCstmrId=500020034842&crseTracseSe=C0061,,, - ," 281,904,128 "," 352,380,160 ", -   , - , - ," 31,439,122 "," 250,465,006 "
AIG202400004590952,(디지털 컨버전스) 지능형 애플리케이션 개발자 양성과정,AIG20240000459095,2,인포섹 아카데미,120,960,2024-12-02,2025-06-05,응용SW엔지니어링,20010202," 17,424,000 ",50,47,0,0%,75,경기 성남시 분당구,경기도 성남시 분당구 판교로227번길 23 (삼평동 판교R&D센터),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459095&tracseTme=2&trainstCstmrId=500020056274&crseTracseSe=C0061,SK쉴더스,인포섹 아카데미, - ," 655,142,400 "," 818,928,000 ", -   , - , - ," 105,668,129 "," 549,474,271 "
AIG202400004591071,프로그래밍 기반 얼라인 프로젝트 ,AIG20240000459107,1,주식회사원티드랩,120,960,2024-12-02,2025-06-04,인공지능서비스구현,20010705," 17,424,000 ",60,28,0,0%,0,서울 송파구,서울특별시 송파구 올림픽로 300,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459107&tracseTme=1&trainstCstmrId=500041113426&crseTracseSe=C0061,,, - ," 390,297,600 "," 487,872,000 ", -   , - , - ," 63,291,503 "," 327,006,097 "
AIG202300004128305,[기업맞춤 PBT] 클라우드 기반 AI 서비스,AIG20230000412830,5,한국IT교육원,139,980,2024-12-02,2025-07-02,응용SW엔지니어링,20010202," 9,287,460 ",20,8,0,0%,83.7,대구 동구,대구광역시 동구 동대구로 566 (신암동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20230000412830&tracseTme=5&trainstCstmrId=500020048147&crseTracseSe=C0061,,, - ," 59,439,744 "," 74,299,680 ", -   , - , - ," 8,371,795 "," 51,067,949 "
AIG202400004593894,전자정부 프레임워크 & React(AWS) 기반 풀_스택 개발자 양성과정,AIG20240000459389,4,(재)대덕인재개발원,146,1168,2024-12-02,2025-07-04,응용SW엔지니어링,20010202," 11,087,820 ",28,17,0,0%,0,대전 중구,대전광역시 중구 계룡로 846 (오류동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459389&tracseTme=4&trainstCstmrId=500020044796&crseTracseSe=C0061,,, - ," 150,794,352 "," 188,492,940 ", -   , - , - ," 21,041,072 "," 129,753,280 "
AIG202200004092847,빅데이터 기반 비즈니스 분석가 양성과정,AIG20220000409284,7,주식회사  하이테커,53,400,2024-12-03,2025-02-21,빅데이터분석,20010105," 4,884,000 ",50,25,0,0%,81.9,서울 성동구,서울특별시 성동구 상원12길 30,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000409284&tracseTme=7&trainstCstmrId=500041100657&crseTracseSe=C0061,,, - ," 97,680,000 "," 122,100,000 ", -   , - , - ," 34,971,852 "," 62,708,148 "
AIG202400004983401,클라우드를 활용한 자바 스프링 백엔드 개발자 양성과정,AIG20240000498340,1,그린컴퓨터아트학원,122,970,2024-12-03,2025-06-11,응용SW엔지니어링,20010202," 9,208,210 ",20,13,0,0%,0,충북 청주시 서원구,충청북도 청주시 서원구 사직대로 109 (사창동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000498340&tracseTme=1&trainstCstmrId=500020014653&crseTracseSe=C0061,,, - ," 95,765,384 "," 119,706,730 ", -   , - , - ," 14,540,294 "," 81,225,090 "
AIG202400004590384,"기업 실무프로젝트 반영 풀스택 개발자 양성(자바,스프링,리액트,뷰,클라우드)",AIG20240000459038,4,연세IT미래교육원(구.연세직업전문학교),136,1080,2024-12-03,2025-06-26,응용SW엔지니어링,20010202," 10,252,440 ",25,10,0,0%,91.3,경기 수원시 장안구,경기도 수원시 장안구 영화동 정조로 940-1(연세교육빌딩),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459038&tracseTme=4&trainstCstmrId=500020053631&crseTracseSe=C0061,,, - ," 82,019,520 "," 102,524,400 ", -   , - , - ," 11,546,437 "," 70,473,083 "
AIG202400004594111,"융합_[ ESG ] AIoT를 활용한 스마트 환경공정제어 자동화시스템 구축 (MES, ERP, PLC)",AIG20240000459411,1,(주)세종교육,142,1110,2024-12-03,2025-07-03,IoT시스템연동,20010212," 20,146,500 ",25,17,0,0%,0,경기 성남시 수정구,경기도 성남시 수정구 수정로 167 (태평동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459411&tracseTme=1&trainstCstmrId=500020026271&crseTracseSe=C0061,,, - ," 273,992,400 "," 342,490,500 ", -   , - , - ," 37,304,130 "," 236,688,270 "
AIG202200003667339,데이터융합 자바(JAVA) 응용 SW개발자 취업과정,AIG20220000366733,9,중앙정보기술인재개발원,130,1040,2024-12-04,2025-06-16,응용SW엔지니어링,20010202," 8,906,560 ",30,0,0,#DIV/0!,94.3,서울 강남구,서울특별시 강남구 테헤란로7길 7,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000366733&tracseTme=9&trainstCstmrId=500020039773&crseTracseSe=C0061,,, - , - , - , -   , - , - , - , - 
AIG202400004593604,"AWS 풀스택 웹앱(자바, 스프링, 리액트) 지역산업기반 개발자 양성",AIG20240000459360,4,더조은컴퓨터학원,125,1000,2024-12-04,2025-06-12,응용SW엔지니어링,20010202," 9,493,000 ",25,7,0,0%,90.7,서울 구로구,서울특별시 구로구 디지털로 306 (구로동 대륭포스트타워2차),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459360&tracseTme=4&trainstCstmrId=500020061827&crseTracseSe=C0061,,, - ," 53,160,800 "," 66,451,000 ", -   , - , - ," 7,793,206 "," 45,367,594 "
AIG202400004592474,"생성형AI를 활용한 커머스웹(PHP, Laravel, Docker, AWS)개발자 과정",AIG20240000459247,4,역삼 그린컴퓨터아카데미,113,900,2024-12-04,2025-05-19,응용SW엔지니어링,20010202," 8,543,700 ",30,0,0,#DIV/0!,0,서울 강남구,서울특별시 강남구 강남대로 428 (역삼동 만이빌딩),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459247&tracseTme=4&trainstCstmrId=500020046288&crseTracseSe=C0061,,, - , - , - , -   , - , - , - , - 
AIG202200004091997,[SK플래닛] 웹풀스택 개발자 과정,AIG20220000409199,7,대한상공회의소,115,920,2024-12-04,2025-05-29,응용SW엔지니어링,20010202," 16,698,000 ",25,14,0,0%,74,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000409199&tracseTme=7&trainstCstmrId=500037517077&crseTracseSe=C0061,SK 플래닛,T 아카데미, - ," 187,017,600 "," 233,772,000 ", -   , - , - ," 29,584,705 "," 157,432,895 "
AIG202200004092077,[SK플래닛] 빅데이터 분석가 과정,AIG20220000409207,7,대한상공회의소,118,920,2024-12-04,2025-05-31,빅데이터분석,20010105," 16,698,000 ",25,23,0,0%,85.4,서울 중구,서울특별시 중구 세종대로 39,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20220000409207&tracseTme=7&trainstCstmrId=500037517077&crseTracseSe=C0061,SK 플래닛,T 아카데미, - ," 307,243,200 "," 384,054,000 ", -   , - , - ," 48,060,389 "," 259,182,811 "
AIG202400004592783,VR을 활용한 실감형 콘텐츠 제작자 양성과정,AIG20240000459278,3,엠비씨(MBC)아카데미 컴퓨터교육센터 화곡점,120,960,2024-12-04,2025-06-02,VR콘텐츠디자인,8020112," 9,113,280 ",30,14,0,0%,66.1,서울 강서구,서울특별시 강서구 화곡로 149,https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459278&tracseTme=3&trainstCstmrId=500020044103&crseTracseSe=C0061,,, - ," 102,068,736 "," 127,585,920 ", -   , - , - ," 15,789,639 "," 86,279,097 "
AIG202400004981781,생성형AI 활용 사이버보안 전문인력 양성과정,AIG20240000498178,1,인포섹 아카데미,120,960,2024-12-06,2025-06-19,정보보호진단·분석,20010602," 17,424,000 ",50,46,0,0%,0,경기 성남시 분당구,경기도 성남시 분당구 판교로227번길 23 (삼평동 판교R&D센터),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000498178&tracseTme=1&trainstCstmrId=500020056274&crseTracseSe=C0061,SK쉴더스,인포섹 아카데미, - ," 641,203,200 "," 801,504,000 ", -   , - , - ," 85,057,567 "," 556,145,633 "
AIG202400004591442,차량용 반도체 IC 설계 및 프로젝트 실무인력 양성과정,AIG20240000459144,2,한국표준협회,66,474,2024-12-09,2025-03-25,반도체개발,19030601," 8,603,100 ",28,16,0,0%,90.9,서울 강남구,서울특별시 강남구 테헤란로69길 5 (삼성동),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000459144&tracseTme=2&trainstCstmrId=500020055650&crseTracseSe=C0061,Telechips,렛유인에듀이공계핵심인재양성평생교육원, - ," 110,119,680 "," 137,649,600 ", -   , - , - ," 23,670,585 "," 86,449,095 "
AIG202400004983531,심화_생성형 AI 활용 백엔드 아키텍쳐 실전 프로젝트,AIG20240000498353,1,더조은컴퓨터학원,43,344,2024-12-09,2025-02-12,응용SW엔지니어링,20010202," 5,024,460 ",20,8,0,0%,0,서울 구로구,서울특별시 구로구 디지털로 306 (구로동 대륭포스트타워2차),https://hrd.work24.go.kr/hrdp/co/pcoco/PCOCO0100P.do?tracseId=AIG20240000498353&tracseTme=1&trainstCstmrId=500020061827&crseTracseSe=C0061,,, - ," 32,156,544 "," 40,195,680 ", -   , - , - ," 11,206,068 "," 20,950,476 "
